adc-v2-dogfood	DOMAIN_MEMBER	a36ab7b7-490a-4753-b98f-c412959d4b56	t	t
adc-v2-dogfood	DOMAIN_MEMBER	935d0d15-3bd5-489b-a5ba-d577257c2638	f	t
adc-v2-dogfood	DOMAIN_MEMBER	1aa584d1-28c1-4260-8c21-015f47f34b87	f	t
adc-v2-dogfood	DOMAIN_MEMBER	ff90d51e-1a67-47ab-aaa9-67f6852a579b	f	t
adc-v2-dogfood	DOMAIN_MEMBER	fe836dbd-896f-40f0-a74f-9c273d5ac233	f	t
adc-v2-dogfood	DOMAIN_MEMBER	0c6a8e58-3275-4d40-a099-811832523cc4	f	t
adc-v2-dogfood	DOMAIN_MEMBER	50042be0-57ef-4f37-a8d0-d936eddf24d1	f	t
adc-v2-dogfood	DOMAIN_MEMBER	5a23fa35-4783-4bdd-a7b0-736e92acf974	f	t
adc-v2-dogfood	DOMAIN_MEMBER	39938395-a46c-46e8-b558-849de147f877	f	t
adc-v2-dogfood	DOMAIN_MEMBER	d2c98674-03b1-4b87-bba2-e41eddb0568a	t	t
adc-v2-dogfood	DOMAIN_MEMBER	d602cde4-e2e1-4f07-b92b-8131d4999013	f	t
adc-v2-dogfood	DOMAIN_MEMBER	1680fd97-e4c4-42df-9ce6-ba46c9dc31e2	f	t
adc-v2-dogfood	DOMAIN_MEMBER	00e0b5ef-487d-4eea-8999-7be1309ace70	f	t
adc-v2-dogfood	DOMAIN_MEMBER	f3b8bb2d-8963-4416-80ee-3d167e196391	f	t
adc-v2-dogfood	DOMAIN_MEMBER	af8708f0-eb99-409b-87c9-7c7ee596b967	f	t
adc-v2-dogfood	DOMAIN_MEMBER	018f6e50-9744-4dd1-b005-51a66a305db8	f	t
adc-v2-dogfood	DOMAIN_MEMBER	3c4b92a3-fe95-407c-8363-5b44b78d46f6	f	t
adc-v2-dogfood	DOMAIN_MEMBER	fe2bfbbb-229f-483d-aaa1-42ae14b79a49	f	t
adc-v2-dogfood	DOMAIN_MEMBER	6bbdfbcc-7a6f-4925-ae70-07eeccf74d65	t	t
adc-v2-dogfood	DOMAIN_MEMBER	a45858d2-f72a-47c8-b75a-cb5bf1d4aee3	f	t
adc-v2-dogfood	DOMAIN_MEMBER	61819256-07e1-4bd0-adea-e93e51243fa1	f	t
adc-v2-dogfood	DOMAIN_MEMBER	41dfb084-cc74-4c07-9f51-f526b89dabf7	f	t
adc-v2-dogfood	DOMAIN_MEMBER	502ce1a2-a141-4782-971b-d60f4efe244d	f	t
adc-v2-dogfood	DOMAIN_MEMBER	b75d9e79-4c17-4546-8ff9-1dbafe57e144	f	t
adc-v2-dogfood	DOMAIN_MEMBER	bba89c1f-734b-4fc8-95b0-f1a1bdf9b30d	f	t
adc-v2-dogfood	DOMAIN_MEMBER	446ac233-db75-4086-ba67-d87445bc3f41	f	t
adc-v2-dogfood	DOMAIN_MEMBER	913dbd48-2311-4a10-9620-54c8b3e1c61a	f	t
adc-v2-dogfood	DOMAIN_MEMBER	3f99bf95-95c5-437f-bb76-990a88ab97af	f	t
adc-v2-dogfood	DOMAIN_MEMBER	137992b6-e09f-40ca-84a3-1f797078ef58	f	t
adc-v2-dogfood	DOMAIN_MEMBER	f1e3fcac-f94b-4845-9c0f-272d66b3c816	f	t
adc-v2-dogfood	DOMAIN_MEMBER	45f817cc-50ff-4c57-9897-0fd5dc3d2d6a	f	t
adc-v2-dogfood	DOMAIN_MEMBER	ccb6cb22-f45b-46bf-959a-87ab2c472bdb	f	t
adc-v2-dogfood	DOMAIN_MEMBER	2a24b855-4640-48ea-9042-56235e451bf1	f	t
adc-v2-dogfood	DOMAIN_MEMBER	1e0bebef-4150-4a24-ad42-aaccded084a2	f	t
adc-v2-dogfood	DOMAIN_MEMBER	75707797-542b-44fe-be0e-38c0f11512b6	t	t
adc-v2-dogfood	DOMAIN_MEMBER	b09f1417-d26c-4f77-a3ac-8dc4fb4a18f9	f	t
adc-v2-dogfood	DOMAIN_MEMBER	26b2be56-353f-406c-9865-bff91149b4fb	f	t
adc-v2-dogfood	DOMAIN_MEMBER	783af76d-5980-4843-9dd9-aaf0430bb2dc	t	t
adc-v2-dogfood	DOMAIN_MEMBER	eee90beb-dfcc-49dd-9dbb-fa6b3db73a72	f	t
adc-v2-dogfood	DOMAIN_MEMBER	8b44befd-934e-48cd-afac-31ed981fb732	t	t
adc-v2-dogfood	DOMAIN_MEMBER	03bd2421-1bd7-41a1-9ef8-709d03519aca	f	t
adc-v2-dogfood	DOMAIN_MEMBER	34a1263c-1a2b-4e90-a94e-a7f4d9c3ce70	f	t
adc-v2-dogfood	DOMAIN_MEMBER	66efbc9f-c618-47ba-b9da-0668cf5c7301	f	t
adc-v2-dogfood	DOMAIN_MEMBER	5464f426-e91e-45e9-af21-85a1233d7bae	f	t
adc-v2-dogfood	DOMAIN_MEMBER	9b1c0122-df68-4aa1-a599-68c4416c4f56	f	t
adc-v2-dogfood	DOMAIN_MEMBER	aaaf53e6-140b-4af4-9e34-82d0e6c92f2d	t	t
adc-v2-dogfood	DOMAIN_MEMBER	4074e8c2-67f1-409f-830c-1690cc7c64f2	t	t
adc-v2-dogfood	DOMAIN_MEMBER	1e0e3be2-82ee-4bcf-818f-96048664b84f	t	t
adc-v2-dogfood	DOMAIN_MEMBER	af948833-5e48-4965-b1df-fdd565d1d63c	t	t
